,price,id
25626,8.99,384000
25627,2.99,401390
25628,0.99,401391
25629,3.99,401380
25630,7.99,369819
25631,2.99,369818
25632,14.99,344770
25633,14.99,322910
25635,3.99,397230
25636,4.99,395020
25637,4.99,390610
25638,3.99,393510
25639,24.99,397120
25640,0.99,359050
25641,29.99,318020
25642,19.99,325952
25643,7.99,387980
25644,10.99,393660
25645,4.99,387981
25646,12.99,374500
25648,0.99,399230
25649,0.99,387840
25650,9.99,398911
25651,12.99,365820
25652,14.99,323460
25653,1.99,363253
25654,2.99,395910
25655,2.99,305820
25656,2.99,385440
25657,2.99,397800
25658,19.99,379547
25659,12.99,360840
25660,19.99,398640
25661,2.99,385830
25662,6.99,397830
25663,29.99,365750
25664,0.99,399460
25665,1.99,392820
25666,4.99,389810
25667,4.99,388620
25668,2.99,388050
25669,4.99,397690
25670,6.99,397780
25672,11.99,314410
25673,4.99,350710
25674,6.99,395400
25675,1.99,396530
25676,4.99,398460
25677,2.99,398900
25678,4.99,396780
25679,8.99,333290
25680,11.99,311930
25681,2.99,394550
25682,4.99,377550
25683,6.99,286750
25684,6.99,294590
25685,9.99,377070
25686,6.99,294730
25687,14.99,318794
25688,2.99,387982
25689,0.0,396030
25690,4.99,395700
25691,4.99,368050
25692,3.99,378061
25693,1.99,360580
25694,19.99,290340
25695,2.99,369812
25696,2.99,369813
25697,2.99,369814
25698,1.99,398110
25699,14.99,388800
25700,2.99,385330
25701,9.99,396990
25702,2.99,397500
25703,9.99,392670
25704,4.99,340830
25706,6.99,362140
25708,9.99,298360
25709,9.99,368450
25710,9.99,376150
25711,2.99,398920
25712,4.99,397200
25713,0.99,399430
25714,5.99,385490
25715,3.99,346300
25716,19.99,380150
25717,1.99,398960
25718,3.99,365930
25719,4.99,366040
25720,0.99,397700
25721,0.0,369400
25722,29.99,268870
25723,2.99,356890
25724,0.0,356520
25725,4.99,363240
25726,2.99,386050
25728,12.99,347660
25729,1.99,390880
25730,2.99,381910
25731,0.0,387970
25732,9.99,293460
25733,19.99,330390
25735,4.99,396820
25736,0.0,355500
25737,6.99,337350
25738,24.99,230290
25739,5.99,385060
25740,4.99,393980
25741,14.99,363440
25742,0.99,394770
25743,4.99,379310
25744,4.99,367850
25745,14.99,373340
25746,19.99,359310
25747,6.99,396460
25748,8.99,325370
25749,0.99,387040
25750,12.89,356570
25751,1.99,378100
25752,9.99,332530
25753,29.99,308173
25754,2.99,369808
25755,9.99,310490
25756,4.99,364060
25757,0.0,391210
25758,2.99,369809
25759,0.0,391460
25760,2.99,369810
25761,7.99,369811
25762,29.99,359390
25763,4.99,354810
25764,18.99,369080
25765,9.99,361680
25766,19.99,346940
25767,3.99,369380
25768,3.99,388440
25769,0.99,390630
25771,2.99,387160
25772,2.99,388010
25773,9.99,378280
25774,7.99,394650
25775,3.99,395050
25776,10.99,394390
25778,4.99,365120
25779,19.99,391000
25780,2.99,373120
25781,16.99,290490
25782,11.99,388420
25783,0.99,391470
25784,9.99,395260
25785,5.99,391080
25786,14.99,394560
25787,9.99,363980
25788,19.99,394561
25790,9.99,363670
25791,14.99,336220
25792,19.99,314070
25793,9.99,388720
25794,0.99,354920
25795,7.99,385680
25797,3.99,396230
25798,0.99,396250
25801,2.99,381170
25802,24.99,325953
25803,19.99,325963
25804,4.99,275800
25805,7.99,384570
25806,9.99,308560
25808,9.99,393950
25809,9.99,325790
25810,0.0,393970
25811,4.99,392660
25812,9.99,343990
25813,1.99,395060
25814,7.99,352010
25815,2.99,394050
25816,0.0,335820
25817,2.99,391170
25819,4.99,391340
25820,7.99,392920
25821,9.99,377200
25822,24.99,384920
25823,14.99,383590
25824,8.99,373730
25826,6.99,370160
25827,14.99,348810
25828,0.99,389630
25829,9.99,315130
25830,0.99,337700
25831,6.49,352840
25834,4.99,363510
25836,3.99,395440
25837,19.99,365770
25838,10.99,395441
25839,0.0,372800
25840,1.87,384360
25841,39.99,377520
25843,4.99,356250
25844,4.99,363580
25845,4.99,393640
25846,3.99,349460
25847,0.99,357070
25849,39.99,258648
25850,2.99,369801
25851,3.99,389930
25852,14.99,356050
25854,10.99,376130
25856,19.99,325955
25857,9.99,369802
25858,39.99,277761
25859,3.99,382410
25860,4.99,372560
25861,9.99,360390
25862,3.99,372830
25863,9.99,278420
25864,4.99,391930
25865,1.99,387660
25866,4.99,386700
25867,1.99,387670
25868,7.99,352750
25869,0.99,393025
25870,0.99,393024
25871,0.99,393040
25872,0.99,393021
25873,1.99,393042
25874,0.99,393026
25875,0.99,393041
25876,1.99,393043
25877,4.99,393350
25878,4.99,389250
25879,0.0,387450
25880,7.99,340250
25881,2.99,368770
25882,7.99,355900
25883,4.99,326001
25884,4.99,391431
25885,4.99,391430
25886,14.99,391621
25887,4.99,391432
25888,2.99,370200
25889,14.99,389090
25890,4.99,389680
25891,9.99,354560
25892,4.99,389690
25893,3.99,367350
25894,0.99,367415
25895,2.99,360650
25897,0.99,378270
25898,9.99,370700
25899,0.99,377310
25900,9.99,352580
25901,14.99,334260
25902,0.99,367411
25903,0.99,367414
25904,0.99,367410
25905,0.99,367413
25906,0.99,367412
25907,7.99,373970
25908,8.99,229580
25909,3.99,384710
25910,0.99,386420
25911,7.99,321390
25912,9.99,320340
25913,1.99,387560
25914,2.99,384226
25915,2.99,384227
25916,3.99,386630
25917,2.99,355190
25918,5.99,372270
25919,19.99,392090
25920,2.99,384225
25921,3.99,365020
25922,1.99,387610
25924,0.99,389620
25926,1.99,365150
25927,5.99,360550
25929,2.99,373690
25930,2.99,372660
25931,2.99,390760
25932,9.99,362410
25933,4.99,384910
25934,0.0,391270
25935,9.99,226100
25936,0.99,385690
25937,4.99,275139
25938,4.99,275138
25939,1.99,387600
25940,5.99,336680
25941,14.99,356560
25942,3.99,386460
25943,14.99,374390
25944,1.99,387570
25945,0.99,391070
25946,0.0,371310
25947,1.99,387580
25948,4.99,391410
25949,3.99,364850
25950,9.99,334410
25951,1.99,391160
25952,1.99,378731
25954,2.99,282780
25955,4.99,379380
25956,17.99,390690
25957,1.99,382320
25958,19.99,313810
25959,12.99,388300
25960,9.99,387810
25961,4.99,383700
25962,19.99,329920
25964,9.99,390580
25965,4.99,389900
25967,3.99,377890
25968,9.99,375480
25969,99.99,381792
25970,19.99,379232
25971,19.99,379240
25972,1.99,266931
25973,0.0,356670
25974,11.99,369793
25975,3.99,390910
25976,12.99,383960
25977,9.99,358030
25978,14.99,299580
25979,14.99,391010
25980,3.99,359781
25981,11.99,320140
25982,0.0,389570
25983,3.99,389400
25985,9.99,379990
25986,4.99,387280
25988,0.0,316010
25989,1.99,387520
25990,1.99,387530
25991,19.99,377710
25992,14.99,376990
25993,1.99,387540
25994,14.99,369110
25996,3.99,385580
25997,6.99,356790
25998,9.99,341030
25999,3.99,355740
26000,24.99,345390
26001,11.99,352220
26002,19.99,387430
26003,19.99,314560
26004,24.99,385721
26005,6.99,383750
26006,9.99,387850
26008,3.99,333814
26009,1.99,380790
26010,2.99,333410
26011,12.99,343280
26012,8.99,364510
26013,20.99,344120
26014,4.99,385700
26015,1.99,387510
26016,0.99,364690
26017,42.99,388700
26018,1.99,382770
26019,0.99,388810
26020,1.99,386090
26021,2.99,375790
26022,2.99,364020
26023,1.99,387470
26024,0.99,389270
26025,1.99,387490
26026,4.99,389912
26027,4.99,389914
26028,4.99,389913
26029,4.99,389911
26030,4.99,389915
26031,4.99,389917
26032,4.99,389921
26033,4.99,389920
26034,14.99,387790
26035,14.99,387780
26036,4.99,389922
26037,4.99,378660
26038,3.99,388080
26039,14.99,387770
26040,14.99,387800
26041,3.99,306392
26042,4.99,389910
26044,4.99,389916
26045,24.99,312780
26046,4.99,385980
26047,1.99,375850
26048,1.99,343596
26049,1.99,343599
26050,1.99,343597
26051,1.99,343598
26052,0.99,333812
26053,9.99,327060
26054,0.99,333810
26055,9.99,327500
26056,9.99,369420
26057,7.99,384210
26058,5.99,368600
26059,0.0,385770
26060,4.99,382920
26061,39.99,373000
26062,6.99,389990
26063,2.99,388280
26064,4.99,295910
26065,14.99,358470
26066,16.99,352200
26067,12.99,378530
26068,2.99,389970
26069,16.99,352186
26070,19.99,379231
26071,5.49,334773
26072,11.99,337130
26073,4.99,368710
26074,2.99,375010
26075,1.99,372150
26077,4.99,361500
26078,1.99,385150
26079,4.99,383530
26081,5.99,284220
26082,1.99,387960
26083,6.99,386520
26084,9.99,296550
26086,12.99,331500
26087,24.99,383730
26088,1.99,382720
26089,4.99,387170
26090,59.99,347400
26091,4.99,386880
26092,4.99,356730
26093,4.99,362810
26094,19.99,364329
26095,2.99,381800
26096,2.99,363351
26097,14.99,354330
26098,24.99,364322
26099,2.99,373940
26100,5.99,354331
26101,14.99,317820
26102,7.99,368890
26103,3.99,354427
26104,4.99,351550
26105,2.99,369779
26106,2.99,369778
26107,2.99,369780
26108,7.99,369781
26109,6.99,372940
26110,3.99,385270
26111,2.99,384720
26112,9.99,385860
26113,7.99,376820
26114,1.99,382780
26115,9.99,369060
26116,2.99,376120
26117,3.99,384680
26118,9.99,358810
26119,19.99,369511
26120,3.99,386500
26121,4.99,386890
26122,0.0,378480
26124,19.99,325951
26125,19.99,382151
26126,1.99,387880
26127,19.99,312440
26128,8.99,385070
26131,5.99,382710
26132,0.99,381130
26133,9.99,352850
26134,9.99,333640
26135,14.99,370090
26136,14.99,293160
26138,2.99,383630
26139,0.0,384150
26140,9.99,381791
26141,2.99,364350
26143,9.99,373390
26144,11.99,365350
26145,2.99,374630
26146,4.99,324760
26147,4.99,368880
26148,2.99,369774
26149,2.99,369772
26150,2.99,369776
26151,2.99,369775
26152,11.99,369777
26153,12.99,348950
26154,19.99,385660
26155,2.99,385640
26156,29.99,382510
26157,14.99,350150
26158,9.99,385650
26160,1.99,370510
26161,14.99,356910
26162,6.99,366810
26165,1.99,375170
26166,9.99,351050
26167,9.99,364327
26168,6.99,386000
26169,19.99,352188
26170,4.99,341550
26172,4.99,379320
26173,19.99,369510
26174,9.99,333490
26176,2.99,385540
26177,0.0,373980
26178,19.99,323380
26179,3.99,367950
26180,79.99,370540
26181,4.99,370920
26182,14.99,381200
26183,14.99,381201
26184,1.99,382680
26185,0.0,304050
26186,19.99,265590
26187,19.99,380231
26188,16.99,352184
26189,14.99,327520
26190,39.99,325954
26191,10.99,320540
26192,4.99,254820
26193,4.99,385400
26194,0.0,384980
26195,4.99,254840
26196,2.99,376372
26198,0.99,385160
26199,4.99,382220
26200,1.99,385230
26201,4.99,355440
26202,4.99,369050
26203,6.99,365260
26204,0.99,384950
26205,1.99,382640
26206,4.99,379340
26207,5.99,349230
26208,14.99,361210
26209,2.99,382630
26210,1.99,371240
26211,24.99,382200
26212,7.99,349140
26214,19.99,369509
26215,2.99,344440
26216,0.0,383860
26217,0.0,366960
26218,14.99,378510
26220,16.99,352185
26221,16.99,352187
26222,4.99,366350
26223,16.99,352189
26224,14.99,352991
26225,4.99,383100
26226,9.99,351510
26227,12.99,274230
26228,3.99,376700
26229,0.99,380550
26230,2.99,372380
26231,2.99,369768
26232,3.99,367930
26233,4.99,252130
26234,14.99,318793
26235,19.99,246760
26236,24.99,242130
26237,2.99,369580
26238,0.99,382170
26239,1.99,379590
26240,4.99,380900
26241,4.99,380901
26242,5.99,384240
26243,4.99,383600
26244,2.99,294040
26245,2.99,300400
26246,2.99,369769
26247,4.99,383190
26248,0.0,352700
26249,9.99,345440
26250,64.99,366930
26251,9.99,354230
26252,7.99,369771
26253,2.99,369770
26254,3.99,383140
26255,24.99,300570
26256,3.99,382180
26258,9.99,369040
26260,4.99,364840
26262,4.99,383250
26263,11.99,380690
26264,14.99,377040
26265,4.99,265810
26266,3.99,378590
26267,14.99,377050
26268,1.99,382190
26269,4.99,379290
26270,9.99,316930
26271,6.99,375250
26272,0.0,317400
26273,2.99,376550
26274,0.99,359492
26275,2.99,359495
26276,1.49,359493
26277,1.99,359497
26278,2.99,369763
26279,2.99,369764
26280,2.99,369765
26281,0.99,369766
26282,19.99,208650
26283,4.99,371180
26284,0.0,352160
26285,7.99,365730
26286,4.99,355810
26287,7.99,369767
26288,12.99,373200
26289,1.99,382950
26291,9.99,345260
26292,9.99,345240
26293,14.99,343462
26294,19.99,359230
26296,9.99,366970
26297,4.99,367260
26298,2.99,364670
26299,7.99,366250
26301,2.99,375760
26302,59.99,363130
26303,54.99,363090
26304,54.99,363110
26305,7.99,340360
26306,4.99,374450
26307,1.99,371410
26308,9.99,352360
26309,4.99,373800
26310,29.99,355130
26311,4.99,375190
26312,0.99,380580
26313,8.99,294190
26314,0.99,363610
26315,9.99,380120
26316,5.99,368370
26317,4.99,283080
26319,14.99,363360
26320,9.99,371970
26321,24.99,329050
26323,6.99,377280
26324,3.99,359496
26325,4.99,359491
26326,1.49,359490
26327,9.99,369762
26328,2.99,369761
26329,3.99,351553
26330,1.99,378850
26331,18.99,380740
26332,34.99,358144
26333,19.99,361290
26335,4.99,378110
26338,4.99,380800
26339,0.0,351640
26340,19.99,369506
26341,0.0,380890
26342,14.99,322850
26344,1.99,380170
26345,19.99,367550
26347,1.99,341540
26348,0.99,367871
26349,13.99,282860
26350,1.99,367870
26351,0.99,367872
26352,2.99,377440
26353,2.99,342858
26354,4.99,368540
26355,2.99,342859
26356,2.99,369760
26357,1.99,267782
26358,29.99,373170
26359,19.99,373171
26360,54.99,374430
26361,3.99,352560
26362,0.0,372820
26364,3.99,365970
26365,7.99,376370
26366,3.99,376373
26367,9.99,336250
26368,2.99,376371
26369,41.99,371060
26370,9.99,368670
26371,9.99,372060
26372,0.99,378890
26373,1.99,379400
26374,2.99,374880
26375,4.99,369560
26376,0.99,374250
26377,7.99,378330
26378,19.99,369505
26379,19.99,372260
26380,13.99,371473
26381,13.99,371471
26382,2.99,378570
26383,13.99,371490
26384,13.99,371470
26385,9.99,342020
26386,0.0,378300
26387,6.99,325640
26388,19.99,343710
26389,13.99,371472
26390,3.99,359300
26391,34.99,283813
26392,1.99,375800
26393,16.99,283812
26394,10.99,283811
26395,4.99,334770
26396,2.99,374010
26397,2.99,376790
26398,2.99,376780
26399,2.99,374410
26400,8.99,355240
26401,14.99,327090
26402,5.99,370340
26403,5.99,370341
26405,3.49,334772
26406,9.99,344463
26407,2.99,378620
26408,4.99,375770
26409,2.49,373400
26410,39.99,335310
26411,2.99,378621
26412,13.99,371491
26413,13.99,371492
26414,13.99,371493
26416,4.99,291472
26417,7.99,297643
26418,4.99,356240
26419,24.99,297642
26420,5.99,297641
26421,0.0,367120
26422,14.99,297644
26423,14.99,268614
26424,3.99,352210
26425,2.99,371570
26426,5.99,373590
26427,12.99,362860
26429,19.99,365800
26430,6.99,366570
26431,9.99,352170
26433,4.99,375130
26434,0.99,376530
26435,9.99,370750
26437,3.99,331570
26438,19.99,286160
26439,7.99,367330
26440,3.99,376730
26441,0.99,368061
26442,2.99,360640
26443,11.99,364250
26444,3.99,356170
26445,2.99,375420
26446,7.99,376320
26447,2.99,375090
26448,8.99,374400
26449,2.99,375460
26450,2.99,375310
26451,1.99,362440
26452,9.99,357760
26453,0.99,376800
26454,24.99,333773
26455,24.99,333772
26456,7.99,370570
26457,2.99,375330
26458,0.99,368060
26459,24.99,333771
26460,0.0,375220
26462,0.99,343690
26463,0.0,349720
26464,7.99,343090
26465,14.99,303550
26466,19.99,369504
26467,0.99,375510
26468,4.99,371000
26469,19.99,337680
26470,1.99,372470
26471,9.99,325120
26472,4.99,349680
26473,3.99,362110
26474,0.0,333930
26475,19.99,357350
26476,24.99,356950
26477,2.99,342846
26478,2.99,342847
26479,2.99,342849
26480,2.99,342848
26481,11.99,342851
26482,4.99,371890
26483,4.99,375020
26484,5.99,364790
26485,4.99,349650
26486,5.99,361130
26487,2.99,342850
26488,49.99,278190
26489,14.99,268970
26490,0.0,348840
26492,4.99,355100
26493,0.99,365310
26495,19.99,340860
26496,4.99,367800
26498,4.99,365240
26499,7.99,369890
26500,1.99,374820
26501,4.99,326004
26502,8.99,341660
26503,4.99,326003
26504,4.99,326007
26505,1.99,374100
26506,2.99,335110
26508,4.99,365900
26509,14.99,257170
26510,7.99,344260
26511,4.99,357100
26512,5.99,370450
26513,39.99,345610
26514,9.99,249950
26515,9.99,347620
26516,4.99,369180
26517,2.99,371390
26518,4.99,375860
26519,1.99,371620
26520,7.99,370550
26521,9.99,367240
26522,29.99,370810
26523,1.99,351490
26524,9.99,362830
26525,0.99,354468
26526,29.99,351710
26527,0.99,354465
26528,0.99,354467
26529,0.99,354464
26530,4.99,326120
26531,3.99,373670
26532,0.99,354466
26533,2.99,370430
26534,7.99,371900
26535,5.99,371930
26536,12.99,332250
26537,19.99,335120
26538,6.99,366550
26539,3.99,360990
26540,4.99,267781
26541,0.99,369740
26542,0.99,369920
26543,0.99,369930
26544,0.99,369940
26545,0.99,369950
26546,1.99,370110
26547,0.99,369970
26548,0.99,369980
26549,0.99,369960
26550,0.99,369910
26553,19.99,277773
26555,0.0,374570
26556,4.99,372970
26557,2.99,330580
26558,4.99,352960
26559,9.99,322970
26560,6.99,373860
26561,6.99,372890
26562,6.99,373870
26563,6.99,304750
26564,4.99,352130
26565,1.99,346850
26566,4.99,348300
26567,2.99,356630
26568,4.99,343440
26569,4.99,348940
26570,3.99,372710
26571,9.99,325723
26572,9.99,369290
26574,2.99,371230
26575,1.99,371270
26576,1.99,278570
26577,6.99,361850
26578,1.99,372140
26579,9.99,368140
26580,12.99,372480
26581,2.99,346150
26582,4.99,326002
26583,14.99,348550
26584,7.99,368960
26585,14.99,238370
26586,4.99,371110
26587,14.99,235800
26589,3.99,373290
26590,14.99,344410
26591,0.0,362850
26592,4.99,374160
26598,4.99,365320
26599,1.99,372770
26600,2.99,342842
26601,2.99,342843
26602,6.99,372930
26603,3.99,364130
26604,5.99,372280
26606,4.99,371790
26607,4.99,360030
26608,4.99,357250
26609,4.99,366410
26610,4.99,362610
26611,0.99,340670
26612,0.0,368290
26615,0.99,340661
26616,2.99,367000
26618,0.99,373780
26619,3.99,349280
26620,9.99,370640
26621,5.99,343930
26622,9.99,370300
26623,2.99,367300
26624,1.99,371330
26626,9.99,301210
26627,9.99,302020
26628,6.99,302030
26629,3.99,370310
26630,3.99,366740
26631,4.99,370150
26632,39.99,368470
26633,4.99,366890
26634,4.99,366730
26635,9.99,359670
26636,14.99,332610
26637,0.0,351800
26638,7.99,353980
26639,19.99,369501
26640,3.99,369370
26641,39.99,370960
26642,4.99,353770
26643,2.99,370400
26644,6.99,370970
26645,19.99,287600
26646,3.99,333690
26647,1.0,356420
26648,4.99,372520
26649,14.99,307580
26651,3.99,354180
26652,3.99,373220
26653,2.99,373190
26654,29.99,365530
26655,29.99,365540
26656,24.99,321140
26657,24.99,321141
26658,24.99,321142
26659,34.99,266310
26660,19.99,360350
26661,4.99,371190
26663,1.99,372870
26664,9.99,364320
26665,2.99,370402
26666,2.99,359780
26668,19.99,372020
26670,9.99,351090
26672,9.99,353330
26674,0.0,286940
26675,0.99,363630
26676,7.99,363430
26677,19.99,317500
26678,34.99,317501
26679,14.99,304950
26680,3.99,351555
26681,7.99,357410
26682,0.99,372100
26684,10.0,368700
26685,2.99,370080
26686,3.99,350000
26687,2.99,369100
26688,2.99,341770
26689,19.99,368340
26690,2.99,372550
26692,4.99,364480
26693,19.99,312710
26694,0.99,371500
26695,4.99,360360
26696,4.99,356090
26697,5.99,310360
26698,19.99,277771
26699,0.99,372170
26700,0.99,367030
26701,0.0,370580
26702,0.0,338180
26703,4.99,353570
26704,1.99,365840
26705,0.99,369860
26706,19.99,369500
26707,12.99,274270
26708,39.99,368220
26709,4.99,353571
26710,19.99,332200
26711,3.99,344480
26712,3.99,360720
26713,3.99,348440
26714,17.99,304212
26715,3.99,348430
26717,19.99,243970
26718,2.99,342832
26719,3.99,349810
26720,2.99,342833
26721,2.99,342834
26722,11.99,282640
26723,7.99,342835
26724,14.99,336840
26725,9.99,341910
26726,4.99,335460
26727,4.99,335450
26728,0.99,368990
26729,2.99,355970
26730,14.99,350530
26731,18.99,343956
26732,5.99,349000
26733,9.99,362740
26734,2.99,368650
26735,9.99,361020
26736,24.99,364750
26737,4.99,348370
26738,0.99,370230
26739,4.99,359400
26741,0.0,340350
26742,15.99,346830
26743,0.99,369000
26744,4.99,368400
26745,19.99,368401
26747,9.99,320820
26748,3.99,367640
26749,24.99,339390
26750,0.99,370500
26751,7.99,367220
26752,14.99,300340
26753,9.99,355530
26754,4.99,368820
26755,14.99,361330
26756,4.99,287140
26757,14.99,287960
26758,4.99,368510
26759,9.99,368250
26760,0.0,366800
26761,4.99,365580
26762,3.99,365400
26763,2.99,365080
26764,18.99,365470
26765,0.99,369490
26766,0.0,370190
26767,14.99,359522
26768,9.99,316590
26769,29.99,339391
26770,19.99,355640
26771,19.99,356124
26772,9.99,354190
26773,4.99,361970
26774,4.99,344450
26775,39.99,354600
26776,7.99,342100
26778,9.99,356210
26779,5.99,359630
26780,4.49,368410
26781,1.99,369450
26782,0.99,369210
26783,9.99,359650
26784,9.99,363550
26785,2.99,359130
26786,4.99,353940
26787,18.99,277770
26788,6.99,366670
26789,2.99,363830
26791,4.99,268340
26792,12.99,318860
26793,0.99,347190
26794,0.99,347210
26795,0.99,347211
26796,9.99,323670
26797,9.99,354890
26798,0.0,351140
26799,14.99,366650
26800,1.99,356780
26801,6.99,357300
26802,4.99,353260
26803,9.99,315680
26804,2.99,367670
26805,5.99,365280
26806,4.99,342250
26807,19.99,350080
26808,9.99,348687
26809,1.99,363790
26810,19.99,362890
26811,14.99,365620
26812,0.0,334030
26813,4.99,361541
26814,4.99,361540
26815,2.99,342826
26816,2.99,342828
26817,2.99,342829
26818,2.99,342827
26819,4.99,361542
26820,2.99,342830
26821,5.99,351810
26822,5.99,351820
26823,6.99,289760
26824,7.99,362760
26825,24.99,361820
26826,3.99,367380
26827,0.0,365070
26829,3.99,350620
26830,6.99,356110
26832,14.99,297920
26833,14.99,329380
26834,9.99,296490
26835,0.0,299360
26836,2.99,358960
26837,9.99,362550
26838,14.99,361470
26839,4.99,362590
26840,4.99,362520
26841,9.99,362530
26842,14.99,362560
26843,7.99,362540
26844,4.99,362570
26845,7.99,362500
26846,7.99,362580
26847,2.99,331180
26848,0.0,356310
26849,74.99,364970
26851,289.99,366190
26852,3.99,365500
26853,13.99,362620
26854,9.99,367290
26855,9.99,355050
26856,19.99,277764
26857,4.99,362820
26858,14.99,362490
26859,9.99,329240
26860,2.99,363460
26861,9.99,341950
26862,0.0,362400
26863,9.99,357360
26864,9.99,357710
26865,9.99,357320
26866,4.99,290650
26868,9.99,322210
26869,9.99,357711
26870,0.99,367250
26871,0.0,312450
26873,19.99,355262
26874,19.99,284990
26875,4.99,348730
26876,14.99,251130
26877,4.99,364900
26878,9.99,349190
26879,19.99,329610
26880,4.99,355090
26881,3.99,366990
26882,9.99,340150
26883,4.99,331181
26884,14.99,318792
26885,0.0,264380
26886,0.99,365330
26887,4.99,361190
26888,4.99,364940
26889,6.99,367040
26891,4.99,327450
26892,4.99,358070
26893,11.99,361430
26894,29.99,329430
26895,39.99,220200
26896,0.99,361830
26897,9.99,293240
26898,2.99,359760
26899,4.99,354950
26900,9.99,353820
26901,0.99,367280
26902,4.99,346990
26903,0.0,366530
26904,9.99,364930
26905,19.99,264000
26906,0.0,350020
26907,19.99,267750
26908,24.99,242860
26909,12.99,328710
26910,4.99,363800
26911,5.99,341760
26912,3.99,366610
26913,2.99,357380
26914,9.99,347710
26916,9.99,355250
26917,9.99,361670
26918,9.99,354430
26919,9.99,361690
26920,1.99,366140
26921,2.99,365170
26922,1.99,364370
26923,19.99,345820
26925,9.99,359580
26926,9.99,335560
26927,2.99,360140
26928,4.99,360450
26929,3.99,366420
26930,13.99,333210
26931,9.99,360530
26932,9.99,354380
26933,4.99,362460
26934,9.99,357460
26935,2.99,342816
26936,2.99,342818
26937,2.99,342817
26938,2.99,342819
26940,1.99,349770
26941,2.99,363900
26942,0.0,361630
26943,0.99,364180
26944,4.99,351290
26945,9.99,344840
26946,1.99,364410
26947,9.99,359220
26948,14.99,332380
26949,4.99,332880
26950,7.99,362030
26951,7.99,356970
26952,19.99,313800
26953,16.99,352740
26954,39.99,271590
26955,19.99,307780
26956,29.99,339388
26957,9.99,344462
26958,1.99,342520
26959,7.99,354720
26960,16.99,343959
26961,2.99,342812
26962,2.99,342813
26963,4.99,351390
26964,2.99,342814
26965,7.99,342815
26966,9.99,347880
26967,19.99,329530
26969,5.99,360960
26970,0.99,363490
26971,4.99,347890
26972,7.99,347981
26973,4.99,359370
26974,3.99,362920
26975,1.99,362700
26976,4.99,331790
26978,6.99,335200
26979,4.99,364660
26980,9.99,356160
26982,4.99,350460
26983,1.99,245177
26985,4.99,363920
26986,24.99,364240
26987,0.0,364450
26988,4.99,361110
26990,8.99,342650
26991,0.99,365110
26992,4.99,354930
26994,7.99,357200
26995,0.99,328650
26996,4.99,362950
26997,2.99,362320
26998,5.99,352140
26999,9.99,325520
27000,9.99,343425
27001,29.99,252450
27002,12.99,327890
27003,4.99,334560
27004,49.99,352730
27005,19.99,356140
27006,4.99,360240
27007,11.99,361870
27009,9.99,279740
27010,19.99,242840
27011,19.99,356530
27012,34.99,362010
27013,9.99,332390
27014,14.99,349300
27015,12.99,321360
27016,8.99,361060
27017,9.99,349670
27018,7.99,355380
27019,2.99,355360
27021,3.99,351220
27023,14.99,357330
27024,0.0,361700
27025,9.99,348684
27026,34.99,339387
27027,9.99,348685
27028,4.99,343000
27029,16.99,353970
27030,7.99,339700
27031,9.99,335830
27032,29.99,360090
27033,8.99,360091
27034,4.99,360092
27035,2.99,360094
27036,5.99,360093
27037,5.99,360095
27038,2.99,360096
27039,1.99,349350
27040,29.99,359320
27042,14.99,324260
27043,7.99,343424
27044,14.99,341020
27045,14.99,355830
27046,14.99,297130
27047,5.99,357040
27048,14.99,334420
27049,9.99,322290
27050,4.99,359180
27051,24.99,349320
27052,29.99,339386
27053,9.99,322920
27054,7.99,346040
27055,44.99,344551
27056,7.99,354690
27057,1.99,359410
27058,4.99,344530
27059,15.0,344550
27060,29.99,291650
27061,4.99,351860
27062,4.99,354240
27063,4.99,351870
27064,2.99,357800
27065,11.99,348686
27066,9.99,356121
27067,34.99,339385
27068,9.99,343170
27069,1.99,359070
27070,4.99,348620
27072,4.99,318480
27073,9.99,318130
27074,12.99,314530
27075,1.99,312240
27076,0.99,356380
27077,5.99,337670
27078,0.99,357450
27079,9.99,342620
27080,4.99,353760
27081,1.99,343570
27082,4.99,355570
27083,9.99,307430
27084,39.99,277768
27085,24.99,265970
27086,19.99,344800
27087,2.99,342796
27088,19.99,344810
27089,2.99,342797
27090,2.99,342798
27091,2.99,342799
27092,9.99,342800
27093,44.99,335070
27094,1.99,318850
27095,4.99,350220
27096,3.99,357470
27098,9.99,308520
27099,14.99,234920
27100,0.99,348670
27101,9.99,358970
27102,1.99,346670
27103,4.99,356270
27104,4.99,356290
27105,2.99,356280
27106,2.99,335030
27107,4.99,356260
27108,8.99,343422
27109,19.99,356120
27110,19.99,343180
27111,9.99,347670
27112,4.99,344500
27114,5.99,348990
27115,1.99,353050
27116,1.99,353053
27117,1.99,353052
27118,11.99,342795
27119,19.99,306130
27120,5.99,356430
27121,2.99,345120
27122,5.99,320351
27123,4.99,320353
27124,4.99,320352
27125,24.99,346470
27126,4.99,353090
27127,5.99,333110
27128,4.99,344880
27129,4.99,353070
27130,9.99,342870
27132,6.99,356000
27133,49.99,316967
27134,14.99,278810
27135,6.99,342300
27136,9.99,334070
27137,29.99,234630
27138,2.99,355410
27139,0.99,354970
27140,0.99,354960
27141,4.99,355650
27142,1.99,350630
27143,4.99,300120
27144,4.99,347090
27146,9.99,344461
27147,1.99,343611
27148,29.99,339384
27149,1.99,343612
27150,1.99,343610
27151,1.99,343613
